브랜드,상품명,가격,리뷰수,상품평점,닉네임,리뷰,별점,날짜,맞춤정보,선택옵션,한줄평,스타일최고,구매욕상승,궁금증해소
베이델리,[6color/꾸안꾸]아방 투웨이 후드집업,"23,570원","1,790",4.7,ih**,아방방한 핏이 생각보다 내 체형에는 맞지 않다는 걸 알았음... 그래도 옷은 예쁨! 진한 녹색인 게 좋아서 샀는데 봄 브라이트인 나한테는 안 맞아도 가을 웜한테 어울릴 듯. 사진보다 더 진해요! 소매 잡아줘서 짱짱한 게 더 좋았던 것 같음.,5,22.10.16,160cm·65kg·상의 77,그린FREE,"사이즈 ""정사이즈예요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
베이델리,[6color/꾸안꾸]아방 투웨이 후드집업,"23,570원","1,790",4.7,fp**,색감은 직접 대보면서 보정했어요 ㅋㅋ 넘이쁜 소라색이고 살짝 얇은데 실내에서 입기 딱좋아요! 촉감 부들부들하고 ~ 목덜미 부분에 라벨이 조금  걸리적거리지만 떼면 괜찮을것같아여!! 통통이인데 딱 맞는 핏이라서 쇼핑 대성공입니닷!,5,22.10.16,160cm·73kg·상의 77,소라FREE,"사이즈 ""정사이즈예요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,2,0
베이델리,[6color/꾸안꾸]아방 투웨이 후드집업,"23,570원","1,790",4.7,je**,"배송도 빠르고 제품도 사진과 동일해요.
통통한데 핏도 엄청 예쁘게 떨어지고 싸구려 면재질이 아니라 먼가 부들부들해서 너무 잘입었어요.
얇은 재질이긴 한데 겨울에 껴입기도 좋을거 같아요!",5,22.10.12,159cm·61kg·상의 66,멜란지FREE,"사이즈 ""정사이즈예요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
베이델리,[6color/꾸안꾸]아방 투웨이 후드집업,"23,570원","1,790",4.7,be**,"갑자기 확 추워진 지금 입기에는 솔직히 얇아요!! 안에 받쳐 입는 용도로 입거나 따듯한 실내에서 단독으로 입을 수 있을 것 같아요.
그리고 핏이랑, 품이 넉넉한 거, 색깔 예쁜 거 등 다 좋은데 지퍼 부분 마감이 너무 아쉬워요ㅠㅠ 실밥 튀어나와서 정리 안 되는데 섣불리 잘랐다가 다 풀려버릴까봐 그냥 내버려 뒀습니다.
그래도 입었을 때 너무 예뻐서 만족해요!! 상의 77사이즈 입는 저한테도 품이 넉넉한 게, 요즘 프리사이즈 치고는 크게 나온 것 같아요ㅎㅎ
얇은 건 어쩔 수 없다 해도 마감 처리만 잘 되었더라면ㅠㅠ 너무 아쉽네요ㅠㅠ",4,22.10.11,161cm·74kg·상의 77,멜란지FREE,"사이즈 ""생각보다 커요""퀄리티 ""별로예요""색감 ""화면과 비슷해요""",0,2,0
베이델리,[6color/꾸안꾸]아방 투웨이 후드집업,"23,570원","1,790",4.7,ys**,"색깔도 쇼핑몰 사진과 동일하고 핏도 너무 이뻐요!
전체적으로 날씬해보여요~ 아무 곳이나 편안하게 입을 수 있어서 정말 좋아요~!! 나중에 다른 색상도 사고 싶어요! 근데 생각보다 얇아서 초봄, 초가을에만 입을 수 있을 것 같아요ㅠㅠ",5,22.10.11,173cm·65kg·상의 66,메란지FREE,"사이즈 ""정사이즈예요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,0,0
베이델리,[6color/꾸안꾸]아방 투웨이 후드집업,"23,570원","1,790",4.7,bo**,"살짝 흐물렁 핏이긴 한데 막 걸칠 옷이라서 만족해용 편하게 입을 수 있을 거 같고 헤질 정도 되면 내년에 하나 더 사서 입고 싶어용 
제가 찍은 사진으로는 어둡게 나왔는데 실제로 보면 더 밝아요",5,22.10.07,156cm·40kg·상의 44,메란지FREE,"사이즈 ""생각보다 커요""퀄리티 ""보통이에요""색감 ""화면보다 밝아요""",0,1,0
베이델리,[6color/꾸안꾸]아방 투웨이 후드집업,"23,570원","1,790",4.7,gp**,사진이 밝게 나오긴했는데 쇼핑몰사진이랑 똑같이 딥그린색상이에요! 색깔 너무 맘에 들고 부들부들한게 촉감도 좋아요 직진배송 그린 품절이라 일반배송으로 시켰는데도 금방와서 좋았습니다! 가슴때문에 조금 더 짧아지지만 그래도 예쁘게 크롭이라 맘에 듭니당!,5,22.10.06,,그린FREE,"사이즈 ""생각보다 커요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
베이델리,[6color/꾸안꾸]아방 투웨이 후드집업,"23,570원","1,790",4.7,2a**,알바갈때 입으려고 샀는데 너무 마음에 드네요 가격도 싸고 핏이나 기장감도 좋아요 다만 빨면 보풀직방일거같은 재질이라 내년에는 못입을거같긴하네요 그래도 가격이 어어어엄청 싸서 만족이에요!,5,22.10.05,168cm·62kg·상의 55,소라FREE,"사이즈 ""정사이즈예요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,0,0
베이델리,[6color/꾸안꾸]아방 투웨이 후드집업,"23,570원","1,790",4.7,nj**,"솔직히 질이 그렇게 좋지는 않은데 면 부드럽고 핏도 괜찮고 편하게 입고 다니기 좋은 것 같아요. 
너무 부담스럽지 않은 크롭이라 오히려 좋고 아무 옷에나 잘 어울릴 것 같아요. 두께는 살짝 얇고 후들후들해요. 
나름 만족합니다. 회색도 예쁜데 다른 색 샀으면 좀 덜 후리해보였을 것 같아요. 추천!",4,22.09.30,168cm·45kg·상의 44,메란지FREE,"사이즈 ""생각보다 커요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,0,0
베이델리,[6color/꾸안꾸]아방 투웨이 후드집업,"23,570원","1,790",4.7,ly**,"기대를 너무 많이 해서 그런지 기대만큼 엄청 이쁘진 않았지만ㅋㅋㅋ 무난하게 휘뚜루 마뚜루 입기 좋은 옷 같아여 잘 신경쓰면 꾸안꾸 느낌 내기도 좋구

근데 지퍼가 뻑뻑하고 옷이 힘이 없어서 좀 늘어지는 느낌? 옷 아래 시보리가 없어서 더 그래보이는 것 같아요 전 나름 만족입니당",4,22.09.29,154cm·47kg·상의 55,메란지FREE,"사이즈 ""정사이즈예요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,0,0
베이델리,[6color/꾸안꾸]아방 투웨이 후드집업,"23,570원","1,790",4.7,j8**,"다른 쇼핑몰 보다 3천원ˀ̣ 이나 저렴해서 요기서 구매 했어요. ㅎㅎ 배송도 하루만에 왔어요! 두께는 지금부터 봄, 가을 다 착용 가능 할 듯 해요∿ 다른 곳 에서 구매 한 아이보리 컬러 바지랑 세트처럼 입으려고 주문했는데 역시 컬러 딱 맞아요. 다행입니당 ㅎ 근데 허리 시보리가 많이 커서ㅠ 양 옆으로 살짝 바느질 해서 줄여서 입으려구요. 원단도 좋고 핏도 맘에 들어요. 😊",5,22.09.29,171cm·65kg·상의 55,오트밀FREE,"사이즈 ""생각보다 커요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,1,0
